Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Jedd Gyorko","- - -",0.268292682,0.864864864,0.21590909,0.363636363,0.420454545,0.189189189,0.162162162,3,0.09375,0,0,0.45454545,0.31818182,0.22727273,0.25,0.35227273,0.39772727,"Jedd Gyorko",10816,576397
"Luke Voit","- - -",0.324840764,1.099601593,0.234011627,0.40116279,0.364825581,0.035856573,0.239043824,12,0.04347826,0,0,0.50872093,0.30377907,0.1875,0.14389535,0.45930233,0.39680233,"Luke Voit",14811,572228
"Hunter Pence","- - -",0.294964028,1.365384615,0.174496644,0.476510067,0.348993288,0.057692307,0.192307692,8,0.112676056,0,0,0.31543624,0.36912752,0.31543624,0.18791946,0.41610738,0.39597315,"Hunter Pence",8252,452254
"Nelson Cruz","- - -",0.31016731,1.26,0.193816884,0.449464922,0.356718192,0.126666666,0.213333333,24,0.063492063,0,0,0.39239001,0.34244946,0.26516052,0.16052319,0.44351962,0.39595719,"Nelson Cruz",2434,443558
"Joey Votto","CIN",0.267772511,0.87368421,0.22355507,0.362050163,0.414394765,0.042105263,0.192105263,17,0.051204819,0,0,0.4351145,0.33369684,0.23118866,0.10250818,0.50163577,0.39585605,"Joey Votto",4314,458015
"Chris Herrmann","OAK",0.304347826,2.777777777,0.276595744,0.531914893,0.191489361,0,0.111111111,1,0.04,0,0,0.27083333,0.45833333,0.27083333,0.14583333,0.45833333,0.39583333,"Chris Herrmann",9284,543302
"Vladimir Guerrero Jr.","TOR",0.311461067,1.382211538,0.184697655,0.473056355,0.342245989,0.100961538,0.174278846,64,0.055652173,0,0,0.39942411,0.35993418,0.24064171,0.15096668,0.45331139,0.39572193,"Vladimir Guerrero Jr.",19611,665489
"Chris Davis","BAL",0.265432098,1.047619047,0.25,0.38372093,0.366279069,0.047619047,0.158730158,2,0.03030303,0,0,0.40697674,0.37209302,0.22093023,0.12790698,0.47674419,0.39534884,"Chris Davis",9272,448801
"Jorge Soler","- - -",0.278254649,0.998397435,0.175809649,0.411764705,0.412425644,0.120192307,0.185897435,32,0.051364365,0,0,0.48248513,0.3172505,0.20026438,0.15003305,0.45472571,0.39524124,"Jorge Soler",14221,624585
"Kole Calhoun","- - -",0.269284712,0.907894736,0.239842726,0.361730013,0.39842726,0.088815789,0.171052631,7,0.025362318,1,0.5,0.50588235,0.31372549,0.18039216,0.14117647,0.46405229,0.39477124,"Kole Calhoun",11200,594777
"Neil Walker","- - -",0.328947368,1.324324324,0.27118644,0.415254237,0.313559322,0.04054054,0.108108108,3,0.030612244,0,0,0.41525424,0.33050847,0.25423729,0.14830508,0.45762712,0.3940678,"Neil Walker",7539,435522
"Adolis García","TEX",0.289434523,0.914378029,0.179930795,0.391695501,0.428373702,0.093699515,0.164781906,49,0.086572438,0,0,0.39972337,0.34716459,0.25311203,0.1266436,0.47958478,0.39377163,"Adolis Garcia",19287,666969
"Edwin Rios","- - -",0.253731343,1.153846153,0.253333333,0.4,0.346666666,0.038461538,0.307692307,1,0.016666666,0,0,0.45333333,0.32,0.22666667,0.12666667,0.48,0.39333333,"Edwin Rios",18316,621458
"Nolan Jones","- - -",0.341897233,1.088541666,0.233269598,0.39961759,0.36711281,0.0625,0.114583333,15,0.071770334,2,0.333333333,0.35727788,0.36672968,0.27599244,0.12665406,0.48015123,0.39319471,"Nolan Jones",20529,666134
"Niko Kavadas","LAA",0.264150943,0.303030303,0.232142857,0.178571428,0.589285714,0.09090909,0.09090909,0,0,0,0,0.41071429,0.26785714,0.32142857,0.125,0.48214286,0.39285714,"Niko Kavadas",29782,694359
"John Hicks","- - -",0.25,0.934210526,0.16,0.405714285,0.434285714,0.184210526,0.157894736,4,0.056338028,0,0,0.46590909,0.31818182,0.21590909,0.21590909,0.39204545,0.39204545,"John Hicks",12547,543308
"Kyle Seager","SEA",0.23183391,0.681506849,0.201626016,0.323577235,0.474796747,0.065068493,0.136986301,14,0.070351758,3,1,0.38834951,0.35436893,0.25728155,0.12135922,0.48705502,0.39158576,"Kyle Seager",9785,572122
"George Valera","CLE",0.333333333,1.111111111,0.173913043,0.434782608,0.391304347,0,0.222222222,0,0,0,0,0.34782609,0.39130435,0.26086957,0.13043478,0.47826087,0.39130435,"George Valera",22541,671655
"Josh Donaldson","- - -",0.273137697,1.083333333,0.185924369,0.423319327,0.390756302,0.115591397,0.177419354,22,0.05459057,0,0,0.46428571,0.32142857,0.21428571,0.14495798,0.46428571,0.3907563,"Josh Donaldson",5038,518626
"Ronny Rodríguez","DET",0.242857142,0.966666666,0.186206896,0.4,0.413793103,0.2,0.183333333,2,0.034482758,3,0.5,0.57615894,0.26490066,0.1589404,0.17880795,0.43046358,0.39072848,"Ronny Rodriguez",11875,500135
"Jordan Westburg","BAL",0.307228915,1.129353233,0.183206106,0.433206106,0.383587786,0.119402985,0.134328358,21,0.092511013,1,1,0.40380952,0.38285714,0.21333333,0.14857143,0.46095238,0.39047619,"Jordan Westburg",27815,676059
"Tyler Soderstrom","OAK",0.291925465,1.56626506,0.171206225,0.505836575,0.322957198,0.06626506,0.192771084,8,0.03076923,1,1,0.3631068,0.38640777,0.25048544,0.12038835,0.48932039,0.39029126,"Tyler Soderstrom",27467,691016
"Austin Meadows","- - -",0.288922155,0.678362573,0.202777777,0.322222222,0.475,0.099415204,0.152046783,9,0.038793103,0,0,0.42777778,0.34583333,0.22638889,0.15,0.45972222,0.39027778,"Austin Meadows",15672,640457
"Ian Desmond","COL",0.301136363,1.87755102,0.220994475,0.508287292,0.270718232,0.081632653,0.122448979,2,0.02173913,0,0,0.31868132,0.34065934,0.34065934,0.17032967,0.43956044,0.39010989,"Ian Desmond",6885,435622
"Kevin Cron","ARI",0.193548387,1.076923076,0.25,0.388888888,0.361111111,0.076923076,0.384615384,0,0,0,0,0.38888889,0.27777778,0.33333333,0.16666667,0.44444444,0.38888889,"Kevin Cron",16211,605196
"Jung Ho Kang","PIT",0.153846153,0.966666666,0.180555555,0.402777777,0.416666666,0.166666666,0.233333333,1,0.034482758,0,0,0.55555556,0.29166667,0.15277778,0.13888889,0.47222222,0.38888889,"Jung Ho Kang",17182,628356
"Victor Mesa Jr.","MIA",0.166666666,0.666666666,0.166666666,0.333333333,0.5,0,0,0,0,0,0,0.44444444,0.33333333,0.22222222,0,0.61111111,0.38888889,"Victor Mesa Jr.",25999,683748
"Matt Wallner","MIN",0.323863636,0.642487046,0.199494949,0.313131313,0.487373737,0.14507772,0.227979274,10,0.080645161,0,0,0.51262626,0.28787879,0.19949495,0.19949495,0.41161616,0.38888889,"Matt Wallner",26466,670242
"Brandon Dixon","- - -",0.328703703,0.810526315,0.248908296,0.336244541,0.414847161,0.157894736,0.136842105,3,0.038961038,0,0,0.34061135,0.39737991,0.26200873,0.17467249,0.43668122,0.38864629,"Brandon Dixon",15214,641525
"Teoscar Hernández","- - -",0.325538461,1.234349919,0.204571428,0.439428571,0.356,0.077046548,0.202247191,66,0.085825747,0,0,0.40833809,0.35122787,0.24043404,0.13755708,0.47431507,0.38812785,"Teoscar Hernandez",13066,606192
"Christian Walker","- - -",0.283667621,0.906716417,0.183271177,0.388385721,0.4283431,0.115671641,0.164179104,48,0.065843621,0,0,0.4160895,0.34842834,0.23548215,0.15876399,0.45338306,0.38785296,"Christian Walker",13419,572233
"Robinson Canó","- - -",0.285714285,1.557377049,0.23902439,0.463414634,0.297560975,0.073770491,0.147540983,9,0.047368421,0,0,0.38780488,0.36097561,0.25121951,0.17804878,0.43414634,0.38780488,"Robinson Cano",3269,429664
"Austin Riley","ATL",0.32447466,0.989660265,0.227194492,0.384394721,0.388410786,0.090103397,0.186115214,50,0.074626865,0,0,0.40849111,0.35800344,0.23350545,0.15481651,0.45756881,0.38761468,"Austin Riley",18360,663586
"Eloy Jiménez","- - -",0.312144212,1.578947368,0.176106194,0.504424778,0.319469026,0.113573407,0.210526315,37,0.06491228,0,0,0.41769912,0.35044248,0.23185841,0.14690265,0.46548673,0.38761062,"Eloy Jimenez",17484,650391
"Brandon Lowe","TBR",0.299444003,0.862847222,0.219636363,0.361454545,0.41890909,0.067708333,0.206597222,24,0.048289738,3,1,0.45500726,0.33671988,0.20827286,0.1371553,0.47532656,0.38751814,"Brandon Lowe",18882,664040
"Kendrys Morales","- - -",0.213114754,1.81081081,0.161290322,0.54032258,0.298387096,0.054054054,0.054054054,1,0.014925373,0,0,0.41129032,0.33870968,0.25,0.12903226,0.48387097,0.38709677,"Kendrys Morales",8610,434778
"Joey Gallo","- - -",0.245980707,0.530997304,0.193181818,0.279829545,0.526988636,0.123989218,0.239892183,11,0.055837563,4,0.571428571,0.5302391,0.26722925,0.20253165,0.16315049,0.45007032,0.38677918,"Joey Gallo",14128,608336
"Tim Beckham","- - -",0.258992805,1.186440677,0.14,0.466666666,0.393333333,0.06779661,0.186440677,5,0.071428571,0,0,0.48,0.3,0.22,0.2,0.41333333,0.38666667,"Tim Beckham",7949,542921
"Jake Burger","- - -",0.297730307,1.161290322,0.171817058,0.444993819,0.383189122,0.141935483,0.193548387,26,0.072222222,0,0,0.42962963,0.3691358,0.20123457,0.18271605,0.4308642,0.38641975,"Jake Burger",22275,669394
"Austin Dean","- - -",0.263157894,1.382352941,0.19,0.47,0.34,0.088235294,0.147058823,2,0.042553191,0,0,0.36633663,0.32673267,0.30693069,0.15841584,0.45544554,0.38613861,"Austin Dean",18288,621573
"Brandon Belt","- - -",0.316625916,0.560465116,0.228735632,0.277011494,0.494252873,0.058139534,0.169767441,11,0.045643153,16,0.761904761,0.4365881,0.31200898,0.25140292,0.13804714,0.47586981,0.38608305,"Brandon Belt",10264,474832
"Salvador Perez","KCR",0.289790741,0.83218707,0.215085444,0.35651149,0.428403064,0.08528198,0.165061898,35,0.057851239,0,0,0.4702416,0.31290513,0.21685327,0.13906895,0.4749558,0.38597525,"Salvador Perez",7304,521692
"MJ Melendez","KCR",0.25930851,0.835227272,0.188442211,0.369346733,0.442211055,0.085227272,0.125,16,0.054421768,0,0,0.4798995,0.31155779,0.20854271,0.11432161,0.5,0.38567839,"MJ Melendez",22197,669004
"Edwin Encarnación","- - -",0.23183391,0.636942675,0.194357366,0.313479623,0.492163009,0.191082802,0.191082802,7,0.07,0,0,0.52037618,0.26959248,0.21003135,0.20062696,0.4137931,0.38557994,"Edwin Encarnacion",2151,429665
"Josh VanMeter","- - -",0.254424778,0.819512195,0.202991452,0.358974358,0.438034188,0.068292682,0.087804878,7,0.041666666,2,1,0.4106383,0.36808511,0.2212766,0.12978723,0.48510638,0.38510638,"Josh VanMeter",15170,642165
"Beau Taylor","- - -",0.130434782,3.2,0.16,0.64,0.2,0.2,0.4,1,0.0625,0,0,0.38461538,0.38461538,0.23076923,0.03846154,0.57692308,0.38461538,"Beau Taylor",12384,607333
"Matt Strahm","SDP",0.666666666,3,0.555555555,0.333333333,0.111111111,0,0,0,0,0,0,0.07692308,0.38461538,0.53846154,0.07692308,0.53846154,0.38461538,"Matt Strahm",13799,621381
"Justin Foscue","TEX",0.076923076,0.5,0.076923076,0.307692307,0.615384615,0.125,0,1,0.25,0,0,0.61538462,0.23076923,0.15384615,0.15384615,0.46153846,0.38461538,"Justin Foscue",27501,679822
"Bob Seymour","TBR",0.289473684,1.583333333,0.205128205,0.487179487,0.307692307,0.166666666,0.083333333,1,0.052631578,0,0,0.38461538,0.33333333,0.28205128,0.17948718,0.43589744,0.38461538,"Bob Seymour",30028,676044
"Jac Caglianone","KCR",0.166666666,1.19047619,0.178571428,0.446428571,0.375,0.071428571,0.095238095,1,0.02,0,0,0.40178571,0.39285714,0.20535714,0.1875,0.42857143,0.38392857,"Jac Caglianone",35041,695506
"Dominic Canzone","- - -",0.280453257,1.131034482,0.182539682,0.433862433,0.383597883,0.062068965,0.165517241,9,0.054878048,0,0,0.42857143,0.35714286,0.21428571,0.14285714,0.47354497,0.38359788,"Dominic Canzone",26438,686527
"Byron Buxton","MIN",0.285857572,0.693609022,0.18090909,0.335454545,0.483636363,0.135338345,0.195488721,40,0.108401084,0,0,0.5294651,0.29555757,0.17497733,0.16591115,0.4505893,0.38349955,"Byron Buxton",14161,621439
"Phillip Ervin","- - -",0.296,1.106382978,0.2265625,0.40625,0.3671875,0.106382978,0.063829787,2,0.038461538,0,0,0.4140625,0.328125,0.2578125,0.15625,0.4609375,0.3828125,"Phillip Ervin",14738,640447
"Mookie Betts","- - -",0.288144072,0.68463886,0.22326454,0.315666041,0.461069418,0.088504577,0.135300101,46,0.068350668,0,0,0.44230769,0.34474672,0.21294559,0.12101313,0.4967167,0.38227017,"Mookie Betts",13611,605141
"Scott Heineman","- - -",0.226415094,1.6875,0.218181818,0.49090909,0.29090909,0.125,0.125,1,0.037037037,0,0,0.41818182,0.29090909,0.29090909,0.16363636,0.45454545,0.38181818,"Scott Heineman",14453,595981
"Logan O'Hoppe","LAA",0.289007092,0.932270916,0.199669966,0.386138613,0.414191419,0.095617529,0.167330677,17,0.072649572,0,0,0.46710526,0.31907895,0.21381579,0.13157895,0.48684211,0.38157895,"Logan O'Hoppe",24729,681351
"Yoán Moncada","- - -",0.329341317,1.113333333,0.228084415,0.406655844,0.36525974,0.077777777,0.146666666,24,0.047904191,2,0.4,0.42037187,0.33144705,0.24818108,0.12449475,0.49474535,0.3807599,"Yoan Moncada",17232,660162
"Michael Brantley","HOU",0.338888888,1.329966329,0.256713211,0.424274973,0.319011815,0.047138047,0.117845117,10,0.025316455,3,0.75,0.40427807,0.34010695,0.25561497,0.1197861,0.49946524,0.38074866,"Michael Brantley",4106,488726
"Nick Gordon","- - -",0.303602058,1.325,0.228855721,0.43946932,0.331674958,0.025,0.105,14,0.052830188,0,0,0.42504119,0.3476112,0.22734761,0.09060956,0.52883031,0.38056013,"Nick Gordon",16337,624503
"Tommy Pham","- - -",0.298835705,1.667355371,0.195638629,0.502803738,0.301557632,0.092975206,0.123966942,56,0.069392812,0,0,0.38169365,0.36737235,0.250934,0.1494396,0.47011208,0.38044832,"Tommy Pham",2967,502054
"Patrick Wisdom","- - -",0.256351039,0.613545816,0.161490683,0.318840579,0.519668737,0.151394422,0.207171314,14,0.09090909,1,0.25,0.50102669,0.30390144,0.19507187,0.18275154,0.43737166,0.3798768,"Patrick Wisdom",13602,621550
"Jerar Encarnacion","- - -",0.242424242,1.636363636,0.194444444,0.5,0.305555555,0.03030303,0.272727272,4,0.074074074,0,0,0.42592593,0.30555556,0.26851852,0.08333333,0.53703704,0.37962963,"Jerar Encarnacion",21871,666464
"Adam Jones","ARI",0.29317269,1.175257731,0.188461538,0.438461538,0.373076923,0.154639175,0.12371134,7,0.061403508,0,0,0.42528736,0.348659,0.22605364,0.1954023,0.42528736,0.37931034,"Adam Jones",6368,430945
"Brian O'Grady","- - -",0.226415094,0.46875,0.175438596,0.263157894,0.561403508,0.0625,0.125,1,0.066666666,0,0,0.44827586,0.39655172,0.15517241,0.18965517,0.43103448,0.37931034,"Brian O'Grady",16729,657434
"Nick Markakis","ATL",0.310734463,1.558823529,0.282967032,0.436813186,0.28021978,0.049019607,0.098039215,9,0.056603773,0,0,0.34065934,0.36538462,0.29395604,0.16208791,0.45879121,0.37912088,"Nick Markakis",5930,455976
"Alex Kirilloff","MIN",0.316702819,1.363057324,0.231884057,0.443064182,0.325051759,0.01910828,0.140127388,8,0.037383177,0,0,0.36853002,0.37681159,0.25465839,0.10766046,0.51345756,0.37888199,"Alex Kirilloff",20325,666135
"Brad Miller","- - -",0.283730158,1.114285714,0.180811808,0.431734317,0.387453874,0.114285714,0.195238095,14,0.059829059,1,0.333333333,0.36880734,0.37431193,0.25688073,0.1412844,0.48073394,0.37798165,"Brad Miller",12775,543543
"Jason Kipnis","- - -",0.284722222,0.801470588,0.186046511,0.362126245,0.451827242,0.117647058,0.125,9,0.082568807,4,0.666666666,0.43648208,0.3257329,0.23778502,0.13680782,0.48534202,0.37785016,"Jason Kipnis",9776,543401
"Brooks Baldwin","CHW",0.307339449,0.828282828,0.199115044,0.362831858,0.438053097,0.121212121,0.121212121,7,0.085365853,1,0.142857142,0.46781116,0.31330472,0.21888412,0.14592275,0.47639485,0.3776824,"Brooks Baldwin",31394,681460
"Corbin Carroll","ARI",0.303296703,0.880095923,0.193415637,0.377572016,0.429012345,0.158273381,0.148681055,28,0.076294277,0,0,0.41975309,0.3281893,0.25205761,0.16872428,0.4537037,0.37757202,"Corbin Carroll",25878,682998
"Kevan Smith","- - -",0.272108843,2.59375,0.238410596,0.549668874,0.211920529,0,0.125,2,0.024096385,0,0,0.39072848,0.33112583,0.2781457,0.13907285,0.48344371,0.37748344,"Kevan Smith",12284,607345
"Willson Contreras","- - -",0.302843966,1.485838779,0.180904522,0.489590811,0.329504666,0.108932461,0.202614379,37,0.054252199,1,0.5,0.39641577,0.34910394,0.25448029,0.16917563,0.45376344,0.37706093,"Willson Contreras",11609,575929
"Trevor Story","- - -",0.323977546,0.928832116,0.201661631,0.384441087,0.41389728,0.111313868,0.144160583,41,0.080550098,1,0.333333333,0.37226827,0.35116805,0.27656368,0.1507159,0.47249435,0.37678975,"Trevor Story",12564,596115
"Colton Cowser","BAL",0.288944723,1.172839506,0.177570093,0.443925233,0.378504672,0.018518518,0.185185185,6,0.031578947,0,0,0.43457944,0.31074766,0.2546729,0.0771028,0.54672897,0.37616822,"Colton Cowser",29591,681297
"Wil Myers","- - -",0.33681073,1.2,0.208633093,0.431654676,0.35971223,0.112,0.148,31,0.103333333,7,0.466666666,0.44788732,0.32394366,0.22816901,0.17887324,0.44507042,0.37605634,"Wil Myers",10047,571976
"Anthony Rendon","- - -",0.2956621,0.793611793,0.198682766,0.354555433,0.4467618,0.113022113,0.085995085,14,0.043343653,0,0,0.38419319,0.34467618,0.27113063,0.1492865,0.47530187,0.37541164,"Anthony Rendon",12861,543685
"Jesús Sánchez","- - -",0.304889741,1.448753462,0.199275362,0.473731884,0.326992753,0.119113573,0.177285318,16,0.030592734,0,0,0.4005425,0.33092224,0.26853526,0.14556962,0.47920434,0.37522604,"Jesus Sanchez",19913,660821
"Hernán Pérez","- - -",0.276315789,1.64,0.164556962,0.518987341,0.316455696,0.08,0.12,2,0.048780487,0,0,0.35,0.3375,0.3125,0.1875,0.4375,0.375,"Hernan Perez",5751,541650
"Cristhian Adames","SFG",0.625,6,0.25,0.75,0,0,0,0,0,0,0,0.375,0.5,0.125,0,0.625,0.375,"Cristhian Adames",6013,542436
"Jacob Wilson","HOU",0.25,0.75,0.125,0.375,0.5,0.5,0,0,0,0,0,0.25,0.375,0.375,0.5,0.125,0.375,"Jacob Wilson",13254,607111
"Chris Shaw","SFG",0,3,0,0.75,0.25,0,0,0,0,0,0,0.75,0.125,0.125,0,0.625,0.375,"Chris Shaw",17738,622046
"Peyton Burdick","MIA",0.288888888,0.809523809,0.191489361,0.361702127,0.44680851,0.142857142,0.142857142,1,0.058823529,0,0,0.4375,0.3125,0.25,0.1875,0.4375,0.375,"Peyton Burdick",25459,680814
"Gage Workman","- - -",0.375,2.5,0.125,0.625,0.25,0,0,0,0,0,0,0.375,0.5,0.125,0,0.625,0.375,"Gage Workman",27573,669398
"Yanquiel Fernández","COL",0.285714285,1.4375,0.113636363,0.522727272,0.363636363,0.0625,0.125,1,0.02173913,0,0,0.52272727,0.28409091,0.19318182,0.15909091,0.46590909,0.375,"Yanquiel Fernandez",28552,692585
"Jacob Melton","HOU",0.28125,4.8,0.09375,0.75,0.15625,0,0,1,0.041666666,0,0,0.5,0.28125,0.21875,0.21875,0.40625,0.375,"Jacob Melton",31661,689200
"Jared Walsh","- - -",0.329914529,1.151515151,0.208598726,0.423566878,0.367834394,0.099567099,0.194805194,8,0.030075187,2,1,0.41587302,0.34126984,0.24285714,0.15714286,0.46825397,0.37460317,"Jared Walsh",18607,665120
"Lars Nootbaar","STL",0.271367521,1.127320954,0.178278688,0.435450819,0.386270491,0.084880636,0.129973474,15,0.035294117,6,0.5,0.37246964,0.37854251,0.24898785,0.1437247,0.48178138,0.37449393,"Lars Nootbaar",21454,663457
"Max Kepler","- - -",0.251923076,0.833787465,0.19013237,0.368231046,0.441636582,0.084468664,0.140326975,45,0.073529411,0,0,0.45552885,0.31189904,0.23257212,0.14723558,0.47836538,0.37439904,"Max Kepler",12144,596146
"Matt Chapman","- - -",0.284919653,0.804187192,0.158045977,0.375287356,0.466666666,0.166256157,0.150246305,59,0.09035222,0,0,0.42298851,0.35172414,0.22528736,0.17413793,0.45172414,0.37413793,"Matt Chapman",16505,656305
"Paul Goldschmidt","- - -",0.318987341,1.06758448,0.209947393,0.407938785,0.382113821,0.091364205,0.145181476,66,0.077373974,0,0,0.37063606,0.35485414,0.2745098,0.13534194,0.4916308,0.37302726,"Paul Goldschmidt",9218,502671
"Pete Alonso","NYM",0.276955602,0.925591882,0.178846153,0.394711538,0.426442307,0.105975197,0.21307779,41,0.049939098,0,0,0.43221154,0.32067308,0.24711538,0.15192308,0.47548077,0.37259615,"Pete Alonso",19251,624413
"Trevor Larnach","MIN",0.305764411,1.057228915,0.192671394,0.414893617,0.392434988,0.048192771,0.144578313,17,0.048433048,0,0,0.42907801,0.33687943,0.23404255,0.10874704,0.51891253,0.37234043,"Trevor Larnach",21501,663616
"Ketel Marte","ARI",0.296385542,1.2256,0.201033888,0.439977024,0.358989086,0.0864,0.1472,34,0.044386422,8,0.727272727,0.44349315,0.3510274,0.20547945,0.13755708,0.49086758,0.37157534,"Ketel Marte",13613,606466
"Jaylin Davis","- - -",0.303030303,2.5,0.2,0.571428571,0.228571428,0,0.25,1,0.05,0,0,0.25714286,0.48571429,0.25714286,0.17142857,0.45714286,0.37142857,"Jaylin Davis",19552,664041
"Josh Jung","TEX",0.323873121,1.059574468,0.231746031,0.395238095,0.373015873,0.089361702,0.131914893,18,0.072289156,0,0,0.36190476,0.41269841,0.22539683,0.11587302,0.51269841,0.37142857,"Josh Jung",26299,673962
"Vinnie Pasquantino","KCR",0.27173913,0.838297872,0.191011235,0.368913857,0.440074906,0.09787234,0.125531914,15,0.038071065,2,0.5,0.45802239,0.32929104,0.21268657,0.13432836,0.49440299,0.37126866,"Vinnie Pasquantino",27676,686469
"Zack Collins","- - -",0.266304347,0.659090909,0.243523316,0.300518134,0.455958549,0.056818181,0.113636363,3,0.051724137,0,0,0.45360825,0.29896907,0.24742268,0.14948454,0.47938144,0.37113402,"Zack Collins",19181,641470
"Gary Sánchez","- - -",0.244158878,0.892420537,0.173076923,0.389957264,0.436965811,0.132029339,0.198044009,17,0.046575342,0,0,0.52136752,0.30769231,0.17094017,0.17307692,0.45619658,0.3707265,"Gary Sanchez",11442,596142
"Elly De La Cruz","CIN",0.358725761,1.659388646,0.20703125,0.494791666,0.298177083,0.056768558,0.205240174,20,0.052631578,1,1,0.42262679,0.3420026,0.23537061,0.1053316,0.52405722,0.37061118,"Elly De La Cruz",26668,682829
"Daniel Vogelbach","- - -",0.277310924,1.016997167,0.21238938,0.397123893,0.390486725,0.065155807,0.201133144,11,0.030640668,0,0,0.39823009,0.36836283,0.23340708,0.13827434,0.49115044,0.37057522,"Daniel Vogelbach",14130,596129
