Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Aaron Sanchez","- - -",0.3247422680412371,1.397058823,0.208737864,0.461165048,0.330097087,0.073529411,0.19117647,451,739,1190,0.40776699,0.36893204,0.22330097,0.12621359,0.49514563,0.37864078,"Aaron Sanchez",11490,592717
"Luis Castillo","CIN",0.27555555555555555,1.671428571,0.197424892,0.502145922,0.300429184,0.057142857,0.185714285,663,999,1662,0.36554622,0.40756303,0.22689076,0.1512605,0.47058824,0.37815126,"Luis Castillo",15689,622491
"James Paxton","NYY",0.375,1.333333333,0.263157894,0.421052631,0.315789473,0.066666666,0.066666666,218,390,608,0.40816327,0.32653061,0.26530612,0.12244898,0.5,0.37755102,"James Paxton",11828,572020
"Pedro Strop","CHC",0.2549019607843137,1.588235294,0.16981132,0.509433962,0.320754716,0.058823529,0.117647058,141,234,375,0.39622642,0.39622642,0.20754717,0.13207547,0.49056604,0.37735849,"Pedro Strop",4070,467008
"Yusei Kikuchi","SEA",0.2755102040816326,1.097560975,0.18095238,0.428571428,0.39047619,0.097560975,0.195121951,178,329,507,0.33962264,0.28301887,0.37735849,0.16981132,0.45283019,0.37735849,"Yusei Kikuchi",20633,579328
"Antonio Senzatela","COL",0.3480392156862745,1.754385964,0.259433962,0.471698113,0.268867924,0.017543859,0.192982456,458,636,1094,0.38604651,0.37209302,0.24186047,0.15348837,0.46976744,0.37674419,"Antonio Senzatela",15488,622608
"Madison Bumgarner","SFG",0.256198347107438,0.903846153,0.181818181,0.388429752,0.429752066,0.057692307,0.076923076,235,480,715,0.368,0.384,0.248,0.216,0.408,0.376,"Madison Bumgarner",5524,518516
"Corey Kluber","CLE",0.3333333333333333,0.772727272,0.170212765,0.361702127,0.468085106,0.045454545,0.136363636,106,182,288,0.39583333,0.3125,0.29166667,0.20833333,0.41666667,0.375,"Corey Kluber",2429,446372
"Tony Watson","SFG",0.3888888888888889,4.857142857,0.254545454,0.618181818,0.127272727,0,0.285714285,91,169,260,0.32142857,0.48214286,0.19642857,0.21428571,0.41071429,0.375,"Tony Watson",3132,453265
"Brad Brach","- - -",0.43548387096774194,1.142857142,0.285714285,0.38095238,0.333333333,0.238095238,0.095238095,137,186,323,0.375,0.34375,0.28125,0.21875,0.40625,0.375,"Brad Brach",6627,542960
"Blake Treinen","OAK",0.2891566265060241,1.064516129,0.255813953,0.38372093,0.360465116,0.161290322,0.161290322,194,318,512,0.51136364,0.26136364,0.22727273,0.25,0.375,0.375,"Blake Treinen",12572,595014
"Joe Musgrove","PIT",0.3048780487804878,1.519480519,0.227091633,0.466135458,0.306772908,0.038961038,0.142857142,394,855,1249,0.45703125,0.3359375,0.20703125,0.16796875,0.45703125,0.375,"Joe Musgrove",12970,605397
"Nick Goody","CLE",0.2631578947368421,0.5,0.325,0.225,0.45,0.166666666,0.111111111,102,162,264,0.35,0.2,0.45,0.275,0.35,0.375,"Nick Goody",13685,580792
"Zack Wheeler","NYM",0.336322869955157,0.721153846,0.225108225,0.324675324,0.45021645,0.096153846,0.115384615,502,904,1406,0.34893617,0.32765957,0.32340426,0.16170213,0.46382979,0.37446809,"Zack Wheeler",10310,554430
"Trent Thornton","TOR",0.2882882882882883,0.865168539,0.284482758,0.331896551,0.383620689,0.08988764,0.146067415,571,885,1456,0.46808511,0.3106383,0.2212766,0.18297872,0.44255319,0.37446809,"Trent Thornton",17948,663423
"Gabriel Ynoa","BAL",0.2529411764705882,0.766666666,0.14516129,0.370967741,0.483870967,0.033333333,0.188888888,343,586,929,0.45989305,0.29411765,0.2459893,0.11764706,0.50802139,0.37433155,"Gabriel Ynoa",12938,593679
"Richard Rodríguez","PIT",0.32,0.568181818,0.168674698,0.301204819,0.530120481,0.09090909,0.181818181,166,323,489,0.37349398,0.28915663,0.3373494,0.15662651,0.46987952,0.37349398,"Richard Rodriguez",13549,593144
"CC Sabathia","NYY",0.18333333333333332,1.166666666,0.2,0.43076923,0.369230769,0.208333333,0.291666666,120,240,360,0.52238806,0.31343284,0.1641791,0.20895522,0.41791045,0.37313433,"CC Sabathia",404,282332
"Anthony Bass","SEA",0.19298245614035087,2.133333333,0.20338983,0.542372881,0.254237288,0.066666666,0.133333333,131,210,341,0.55932203,0.27118644,0.16949153,0.22033898,0.40677966,0.37288136,"Anthony Bass",7982,542914
"John Gant","STL",0.25,1.1,0.288135593,0.372881355,0.33898305,0.2,0.15,153,243,396,0.37288136,0.40677966,0.22033898,0.15254237,0.47457627,0.37288136,"John Gant",13684,607231
"Tanner Roark","- - -",0.3377777777777778,0.702970297,0.277310924,0.298319327,0.424369747,0.108910891,0.148514851,610,875,1485,0.37238494,0.33054393,0.29707113,0.16736402,0.46025105,0.37238494,"Tanner Roark",8753,543699
"Luke Weaver","ARI",0.29347826086956524,1.25,0.225806451,0.430107526,0.344086021,0.09375,0.0625,213,377,590,0.43617021,0.27659574,0.28723404,0.13829787,0.4893617,0.37234043,"Luke Weaver",16918,596133
"Mike Minor","TEX",0.3,1.2,0.185185185,0.444444444,0.37037037,0.12,0.14,259,529,788,0.37226277,0.42335766,0.20437956,0.19708029,0.43065693,0.37226277,"Mike Minor",10021,501985
"Hansel Robles","LAA",0.30952380952380953,1.117647058,0.162790697,0.441860465,0.395348837,0.088235294,0.058823529,180,353,533,0.3372093,0.48837209,0.1744186,0.09302326,0.53488372,0.37209302,"Hansel Robles",11801,570663
"Andrew Chafin","ARI",0.3493975903614458,2.2,0.238095238,0.523809523,0.238095238,0.3,0.15,178,345,523,0.3255814,0.39534884,0.27906977,0.18604651,0.44186047,0.37209302,"Andrew Chafin",12988,605177
"Miguel Castro","BAL",0.28,1.133333333,0.179487179,0.435897435,0.384615384,0.133333333,0.1,190,247,437,0.35897436,0.47435897,0.16666667,0.24358974,0.38461538,0.37179487,"Miguel Castro",15684,612434
"Neil Ramírez","- - -",0.2903225806451613,0.315789473,0.285714285,0.171428571,0.542857142,0.263157894,0.210526315,75,134,209,0.25714286,0.45714286,0.28571429,0.28571429,0.34285714,0.37142857,"Neil Ramirez",7677,519166
"Alex Young","ARI",0.1791044776119403,0.78125,0.173913043,0.36231884,0.463768115,0.0625,0.09375,152,238,390,0.47142857,0.32857143,0.2,0.14285714,0.48571429,0.37142857,"Alex Young",18333,622065
"Adam Conley","MIA",0.3977272727272727,1.95,0.305882352,0.458823529,0.235294117,0,0.05,159,277,436,0.31460674,0.38202247,0.30337079,0.12359551,0.50561798,0.37078652,"Adam Conley",14457,543045
"Mike Dunn","COL",0.2,0.6,0.04,0.36,0.6,0.133333333,0.133333333,65,106,171,0.25925926,0.51851852,0.22222222,0.22222222,0.40740741,0.37037037,"Mike Dunn",9948,445197
"Aroldis Chapman","NYY",0.2857142857142857,1.142857142,0.423076923,0.307692307,0.269230769,0.142857142,0,96,154,250,0.40740741,0.37037037,0.22222222,0.11111111,0.51851852,0.37037037,"Aroldis Chapman",10233,547973
"Javy Guerra","- - -",0.28735632183908044,0.972972972,0.197802197,0.395604395,0.406593406,0.081081081,0.135135135,151,316,467,0.32608696,0.36956522,0.30434783,0.11956522,0.51086957,0.36956522,"Javy Guerra",7407,457915
"Dylan Covey","CHW",0.4186046511627907,0.967741935,0.314606741,0.337078651,0.348314606,0.096774193,0.193548387,184,289,473,0.44565217,0.2826087,0.27173913,0.09782609,0.5326087,0.36956522,"Dylan Covey",14825,592229
"Matthew Boyd","DET",0.27906976744186046,1.354838709,0.17977528,0.471910112,0.348314606,0.129032258,0.225806451,186,390,576,0.45652174,0.2826087,0.26086957,0.23913043,0.39130435,0.36956522,"Matthew Boyd",15440,571510
"Joe Jiménez","DET",0.36666666666666664,0.916666666,0.269841269,0.349206349,0.38095238,0.125,0.208333333,165,306,471,0.41538462,0.4,0.18461538,0.12307692,0.50769231,0.36923077,"Joe Jimenez",15761,641729
"Charlie Morton","TBR",0.32727272727272727,1.289473684,0.24347826,0.426086956,0.330434782,0.105263157,0.144736842,571,1098,1669,0.38528139,0.31168831,0.3030303,0.12554113,0.50649351,0.36796537,"Charlie Morton",4676,450203
"Clay Buchholz","TOR",0.32323232323232326,1.175,0.171428571,0.447619047,0.38095238,0.1,0.2,192,353,545,0.38679245,0.3490566,0.26415094,0.26415094,0.36792453,0.36792453,"Clay Buchholz",3543,453329
"Wade LeBlanc","SEA",0.2948717948717949,0.731707317,0.183908045,0.344827586,0.471264367,0.146341463,0.219512195,149,284,433,0.51724138,0.25287356,0.22988506,0.16091954,0.47126437,0.36781609,"Wade LeBlanc",5221,453281
"Josh James","HOU",0.2777777777777778,0.888888888,0.15,0.4,0.45,0.185185185,0.222222222,208,329,537,0.35,0.4,0.25,0.2,0.43333333,0.36666667,"Josh James",16794,657624
"Tanner Rainey","WSN",0.3783783783783784,2.222222222,0.292682926,0.487804878,0.219512195,0.111111111,0.444444444,155,207,362,0.53658537,0.26829268,0.19512195,0.19512195,0.43902439,0.36585366,"Tanner Rainey",17610,663432
"Jeremy Hellickson","WSN",0.3157894736842105,0.655172413,0.238095238,0.301587301,0.46031746,0.103448275,0.206896551,120,184,304,0.33333333,0.38095238,0.28571429,0.22222222,0.41269841,0.36507937,"Jeremy Hellickson",4371,476451
"Ryan Buchter","OAK",0.2898550724637681,0.59375,0.291666666,0.263888888,0.444444444,0.09375,0.15625,173,302,475,0.40540541,0.2972973,0.2972973,0.13513514,0.5,0.36486486,"Ryan Buchter",9456,488748
"Connor Sadzeck","SEA",0.15,1,0.09090909,0.454545454,0.454545454,0.2,0.2,85,127,212,0.31818182,0.45454545,0.22727273,0.18181818,0.45454545,0.36363636,"Connor Sadzeck",13483,592712
"Trevor Gott","SFG",0.2727272727272727,1.9375,0.145454545,0.563636363,0.29090909,0.125,0,116,229,345,0.25454545,0.47272727,0.27272727,0.25454545,0.38181818,0.36363636,"Trevor Gott",15046,641627
"Tyler Mahle","CIN",0.30538922155688625,1.19402985,0.187845303,0.44198895,0.370165745,0.074626865,0.223880597,384,652,1036,0.41758242,0.34065934,0.24175824,0.14835165,0.48901099,0.36263736,"Tyler Mahle",16358,641816
"Ryan Pressly","HOU",0.17857142857142858,2.461538461,0.224137931,0.551724137,0.224137931,0.153846153,0.153846153,135,282,417,0.53448276,0.22413793,0.24137931,0.29310345,0.34482759,0.36206897,"Ryan Pressly",7005,519151
"Reyes Moronta","SFG",0.29310344827586204,1.045454545,0.224137931,0.396551724,0.379310344,0,0,163,221,384,0.39655172,0.32758621,0.27586207,0.20689655,0.43103448,0.36206897,"Reyes Moronta",14966,606625
"Kyle Gibson","MIN",0.33613445378151263,1.949152542,0.283950617,0.473251028,0.242798353,0.20338983,0.186440677,548,846,1394,0.437751,0.35341365,0.20883534,0.20481928,0.43373494,0.36144578,"Kyle Gibson",10123,502043
"Clay Holmes","PIT",0.32786885245901637,4.1,0.15,0.683333333,0.166666666,0,0.1,185,205,390,0.45901639,0.3442623,0.19672131,0.19672131,0.44262295,0.36065574,"Clay Holmes",13649,605280
"Justin Shafer","TOR",0.30434782608695654,0.407407407,0.224489795,0.224489795,0.551020408,0.037037037,0.148148148,142,209,351,0.32,0.26,0.42,0.24,0.4,0.36,"Justin Shafer",16132,596101
"Chi Chi González","COL",0.2619047619047619,1.6,0.261363636,0.454545454,0.284090909,0.08,0.2,242,327,569,0.42696629,0.37078652,0.20224719,0.19101124,0.4494382,0.35955056,"Chi Chi Gonzalez",14663,592346
"Zach Duke","CIN",0.2777777777777778,1.071428571,0.256410256,0.384615384,0.358974358,0.071428571,0.214285714,112,142,254,0.33333333,0.30769231,0.35897436,0.15384615,0.48717949,0.35897436,"Zach Duke",3840,435043
"Robert Stephenson","CIN",0.2698412698412698,0.65625,0.196969696,0.318181818,0.484848484,0.125,0.125,186,281,467,0.41791045,0.40298507,0.17910448,0.19402985,0.44776119,0.35820896,"Robert Stephenson",13594,596112
"Lou Trivino","OAK",0.2967032967032967,1.235294117,0.173913043,0.456521739,0.369565217,0.088235294,0.117647058,181,310,491,0.44210526,0.30526316,0.25263158,0.17894737,0.46315789,0.35789474,"Lou Trivino",15043,642152
"Gerrit Cole","HOU",0.26737967914438504,0.838709677,0.153465346,0.386138613,0.460396039,0.075268817,0.182795698,589,1192,1781,0.35294118,0.37254902,0.2745098,0.17156863,0.47058824,0.35784314,"Gerrit Cole",13125,543037
"Masahiro Tanaka","NYY",0.3115942028985507,1.573033707,0.207612456,0.484429065,0.307958477,0.11235955,0.168539325,491,933,1424,0.48797251,0.29896907,0.21305842,0.15463918,0.48797251,0.35738832,"Masahiro Tanaka",15764,547888
"Ken Giles","TOR",0.23076923076923078,0.629629629,0.2,0.309090909,0.49090909,0.111111111,0.148148148,125,256,381,0.32142857,0.41071429,0.26785714,0.21428571,0.42857143,0.35714286,"Ken Giles",12910,571704
"Darwinzon Hernández","BOS",0.2857142857142857,1.2,0.214285714,0.428571428,0.357142857,0.2,0,113,164,277,0.28571429,0.42857143,0.28571429,0.35714286,0.28571429,0.35714286,"Darwinzon Hernandez",19848,650382
"Jon Lester","CHC",0.384,2,0.291338582,0.472440944,0.236220472,0.033333333,0.133333333,250,431,681,0.3255814,0.3875969,0.28682171,0.10852713,0.53488372,0.35658915,"Jon Lester",4930,452657
"Chris Stratton","- - -",0.3541666666666667,1.769230769,0.28,0.46,0.26,0.076923076,0.192307692,255,375,630,0.35643564,0.33663366,0.30693069,0.16831683,0.47524752,0.35643564,"Chris Stratton",13761,608717
"Jeurys Familia","NYM",0.37142857142857144,1.727272727,0.142857142,0.542857142,0.314285714,0,0.136363636,182,250,432,0.39726027,0.39726027,0.20547945,0.15068493,0.49315068,0.35616438,"Jeurys Familia",5114,544727
"Brad Keller","KCR",0.29831932773109243,1.642857142,0.238683127,0.473251028,0.288065843,0.057142857,0.1,552,855,1407,0.38367347,0.33061224,0.28571429,0.12653061,0.51836735,0.35510204,"Brad Keller",15734,641745
"Chris Bassitt","OAK",0.23655913978494625,0.755813953,0.233502538,0.329949238,0.436548223,0.116279069,0.162790697,471,841,1312,0.345,0.32,0.335,0.155,0.49,0.355,"Chris Bassitt",12304,605135
"Jose Quintana","CHC",0.3008130081300813,2.185185185,0.27118644,0.5,0.228813559,0.074074074,0.037037037,199,391,590,0.36290323,0.37903226,0.25806452,0.19354839,0.4516129,0.35483871,"Jose Quintana",11423,500779
"Jefry Rodriguez","CLE",0.2413793103448276,0.962962962,0.14516129,0.419354838,0.43548387,0.037037037,0.148148148,140,213,353,0.40322581,0.30645161,0.29032258,0.17741935,0.46774194,0.35483871,"Jefry Rodriguez",17018,622446
"Yoshihisa Hirano","ARI",0.3103448275862069,1.47368421,0.20338983,0.474576271,0.322033898,0.157894736,0.210526315,146,254,400,0.33870968,0.32258065,0.33870968,0.24193548,0.40322581,0.35483871,"Yoshihisa Hirano",19756,673633
"Seth Lugo","NYM",0.21333333333333335,1,0.189873417,0.405063291,0.405063291,0.09375,0.125,206,357,563,0.46835443,0.30379747,0.2278481,0.12658228,0.51898734,0.35443038,"Seth Lugo",12447,607625
"Iván Nova","CHW",0.3051948051948052,1.25,0.214953271,0.436137071,0.348909657,0.098214285,0.151785714,600,967,1567,0.42769231,0.32307692,0.24923077,0.15076923,0.49538462,0.35384615,"Ivan Nova",1994,467100
"Shawn Armstrong","- - -",0.24242424242424243,0.545454545,0.23880597,0.268656716,0.492537313,0.06060606,0.06060606,160,264,424,0.32352941,0.41176471,0.26470588,0.14705882,0.5,0.35294118,"Shawn Armstrong",12857,542888
"Zach Davies","MIL",0.25882352941176473,0.884615384,0.246153846,0.353846153,0.4,0.067307692,0.115384615,550,810,1360,0.3670412,0.37078652,0.26217228,0.17228464,0.47565543,0.35205993,"Zach Davies",13183,605200
"Rick Porcello","BOS",0.31386861313868614,0.681818181,0.215547703,0.318021201,0.466431095,0.106060606,0.098484848,526,1012,1538,0.43554007,0.33449477,0.22996516,0.18466899,0.46341463,0.35191638,"Rick Porcello",2717,519144
"Pedro Báez","LAD",0.21348314606741572,0.666666666,0.15730337,0.337078651,0.505617977,0.177777777,0.044444444,182,339,521,0.42857143,0.31868132,0.25274725,0.1978022,0.45054945,0.35164835,"Pedro Baez",5420,520980
"Jake Newberry","KCR",0.3611111111111111,0.65,0.175,0.325,0.5,0.1,0.2,92,123,215,0.4,0.3,0.3,0.175,0.475,0.35,"Jake Newberry",15136,623470
"Marcus Walden","BOS",0.25,2.647058823,0.243902439,0.548780487,0.207317073,0.058823529,0.176470588,184,324,508,0.44578313,0.34939759,0.20481928,0.08433735,0.56626506,0.34939759,"Marcus Walden",8004,519393
"Ryan Weber","BOS",0.3384615384615385,1.318181818,0.260869565,0.420289855,0.318840579,0.09090909,0.181818181,130,232,362,0.43478261,0.31884058,0.24637681,0.17391304,0.47826087,0.34782609,"Ryan Weber",10160,543901
"Chaz Roe","TBR",0.34615384615384615,2.833333333,0.115384615,0.653846153,0.23076923,0,0.166666666,91,136,227,0.46153846,0.38461538,0.15384615,0.15384615,0.5,0.34615385,"Chaz Roe",9866,475054
"Amir Garrett","CIN",0.34,2.454545454,0.25490196,0.529411764,0.215686274,0,0.181818181,186,276,462,0.46153846,0.40384615,0.13461538,0.21153846,0.44230769,0.34615385,"Amir Garrett",14375,607237
"Brett Martin","TEX",0.3333333333333333,1.904761904,0.207792207,0.519480519,0.272727272,0.142857142,0.142857142,145,273,418,0.44871795,0.37179487,0.17948718,0.19230769,0.46153846,0.34615385,"Brett Martin",17369,656685
"Jacob Webb","ATL",0.2692307692307692,0.615384615,0.192307692,0.307692307,0.5,0.153846153,0,68,131,199,0.19230769,0.61538462,0.19230769,0.11538462,0.53846154,0.34615385,"Jacob Webb",19274,657097
"Adam Plutko","CLE",0.2808988764044944,0.75609756,0.234042553,0.329787234,0.436170212,0.073170731,0.121951219,316,586,902,0.40425532,0.30319149,0.29255319,0.17021277,0.48404255,0.34574468,"Adam Plutko",15846,592644
"José Leclerc","TEX",0.35064935064935066,1.346153846,0.207792207,0.454545454,0.337662337,0.23076923,0.153846153,227,326,553,0.50617284,0.25925926,0.2345679,0.20987654,0.44444444,0.34567901,"Jose Leclerc",14524,600917
"Josh Hader","MIL",0.16666666666666666,0.357142857,0.344827586,0.172413793,0.48275862,0,0.357142857,85,197,282,0.31034483,0.37931034,0.31034483,0.10344828,0.55172414,0.34482759,"Josh Hader",14212,623352
"Zack Greinke","- - -",0.2579505300353357,2.188405797,0.238754325,0.522491349,0.238754325,0.057971014,0.144927536,572,973,1545,0.40955631,0.37201365,0.21843003,0.16723549,0.48805461,0.3447099,"Zack Greinke",1943,425844
"Joe Ross","WSN",0.3707865168539326,0.969696969,0.285714285,0.351648351,0.362637362,0.06060606,0.121212121,260,332,592,0.3655914,0.37634409,0.25806452,0.1827957,0.47311828,0.34408602,"Joe Ross",12972,605452
"Reynaldo López","CHW",0.32706766917293234,0.713178294,0.216312056,0.326241134,0.457446808,0.186046511,0.124031007,626,991,1617,0.36879433,0.32269504,0.30851064,0.19148936,0.46453901,0.34397163,"Reynaldo Lopez",16400,625643
"Hector Noesí","MIA",0.26666666666666666,0.470588235,0.193548387,0.258064516,0.548387096,0.058823529,0.117647058,86,141,227,0.3125,0.34375,0.34375,0.0625,0.59375,0.34375,"Hector Noesi",3292,456051
"Luke Jackson","ATL",0.2033898305084746,2.117647058,0.14516129,0.580645161,0.274193548,0.058823529,0.294117647,170,300,470,0.25,0.40625,0.34375,0.109375,0.546875,0.34375,"Luke Jackson",11752,592426
